,category,indicator,indicator_name,unit,sub_category,year,value,company name
19,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2017,0.0,Anglo American
24,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2017,0.0,Anglo American
32,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2017,0.0,Anglo American
39,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2017,96.0,Anglo American
40,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2017,3.68,Anglo American
41,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2017,9.0,Anglo American
42,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2017,3.17,Anglo American
43,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2017,0.035,Anglo American
46,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2017,0.0,Anglo American
47,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2017,45.0,Anglo American
48,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2017,20.0,Anglo American
49,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2017,67095.0,Anglo American
50,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2017,31018.0,Anglo American
51,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2017,31.018,Anglo American
53,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2018,9.2,Anglo American
55,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2018,228.3,Anglo American
56,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2018,28700.0,Anglo American
57,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2018,35700.0,Anglo American
59,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2018,0.024,Anglo American
60,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2018,0.024,Anglo American
62,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2018,79.6,Anglo American
63,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2018,0.0,Anglo American
64,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2018,0.0,Anglo American
67,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2018,36.999,Anglo American
72,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2018,0.0,Anglo American
77,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2018,0.0,Anglo American
85,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2018,0.0,Anglo American
92,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2018,101.0,Anglo American
93,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2018,2.89,Anglo American
94,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2018,5.0,Anglo American
95,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2018,2.66,Anglo American
96,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2018,0.024,Anglo American
99,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2018,0.0,Anglo American
100,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2018,43.0,Anglo American
101,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2018,22.0,Anglo American
102,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2018,61527.0,Anglo American
103,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2018,29603.0,Anglo American
104,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2018,29.603,Anglo American
106,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2019,10.5,Anglo American
108,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2019,225.7,Anglo American
109,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2019,29646.0,Anglo American
110,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2019,28374.0,Anglo American
112,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2019,0.017,Anglo American
113,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2019,0.017,Anglo American
115,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2019,83.0,Anglo American
116,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2019,0.0,Anglo American
117,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2019,0.0,Anglo American
120,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2019,24.727,Anglo American
125,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2019,0.0,Anglo American
130,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2019,0.0,Anglo American
138,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2019,0.0,Anglo American
145,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2019,39.0,Anglo American
146,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2019,2.72,Anglo American
147,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2019,4.0,Anglo American
148,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2019,2.21,Anglo American
149,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2019,0.017,Anglo American
152,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2019,19.97,Anglo American
153,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2019,42.0,Anglo American
154,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2019,23.0,Anglo American
155,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2019,61132.0,Anglo American
156,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2019,38031.0,Anglo American
157,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2019,38.031,Anglo American
159,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2020,9.7,Anglo American
161,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2020,114.8,Anglo American
162,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2020,25746.0,Anglo American
163,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2020,29800.0,Anglo American
165,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2020,0.01,Anglo American
166,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2020,0.01,Anglo American
168,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2020,77.9,Anglo American
169,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2020,81.0,Anglo American
170,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2020,81.0,Anglo American
171,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",ML/yr,Total water withdrawn,2020,63519.0,Anglo American
172,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water consumed,2020,87120.0,Anglo American
173,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2020,33.82,Anglo American
174,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",m3,Total water consumed in high or extremely high baseline water stress areas,2020,87120.0,Anglo American
175,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water withdrawn in high or extremely high baseline water stress areas against total freshwater withdrawn,2020,81.0,Anglo American
176,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water consumed in high or extremely high baseline water stress areas against total freshwater consumed,2020,81.0,Anglo American
178,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2020,0.0,Anglo American
183,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2020,0.0,Anglo American
184,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is predicted to occur,2020,81.0,Anglo American
185,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is actively mitigated,2020,81.0,Anglo American
186,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is under treatment or remediation,2020,81.0,Anglo American
188,Biodiversity Impacts,EM-MM-160a.3,Percentage of (1) proved and (2) probable reserves in or near sites with protected conservation status or endangered species habitat,%,Percentage of total area of probable reserves in or near sites with protected conservation status or endangered species habitat,2020,81.0,Anglo American
189,Human Rights,EM-MM-210a.1,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near areas of conflict,2020,81.0,Anglo American
191,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2020,81.0,Anglo American
195,Labour Practices,EM-MM-310a.1,"Percentage of active workforce covered under collective bargaining agreements, broken down by U.S. and foreign employees",%,Percentage of active workforce employed under collective agreement,2020,70.0,Anglo American
198,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2020,30.0,Anglo American
199,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total MSHA all-incidents rate,2020,2.35,Anglo American
200,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2020,2.0,Anglo American
201,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total fatality rate,2020,2.14,Anglo American
202,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate,Total near-miss frequency rate (NMFR),2020,0.01,Anglo American
205,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,Rate,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2020,0.98,Anglo American
206,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of metal ores,2020,38.0,Anglo American
207,Production,EM-MM-000.A,Production of (1) metal ores and (2) finished metal products,Mt,Production of finished metal products,2020,17.0,Anglo American
208,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of employees,2020,61377.0,Anglo American
209,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Total number of contractors,2020,36423.0,Anglo American
210,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Number (units),Percentage of employees who are contractors,2020,36.423,Anglo American
211,Revenue,Revenue,,USD,Revenue,2020,25447000000.0,Anglo American
212,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Mt CO2e,Total gross global scope 1 emissions (CO2),2021,8.9,Anglo American
214,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Mt CO2e,Total CO emissions,2021,98.5,Anglo American
215,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total NOx emissions,2021,27000.0,Anglo American
216,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total SOx emissions,2021,27000.0,Anglo American
218,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total mercury (Hg) emissions,2021,0.008,Anglo American
219,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",tonnes,Total lead (Pb) emissions,2021,0.008,Anglo American
221,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",million GJ,Total energy consumed,2021,83.7,Anglo American
222,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2021,83.0,Anglo American
223,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2021,83.0,Anglo American
224,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",ML/yr,Total water withdrawn,2021,63535.0,Anglo American
225,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water consumed,2021,99840.0,Anglo American
226,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",thousand m3,Total water withdrawn in high or extremely high baseline water stress areas,2021,35.427,Anglo American
227,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",m3,Total water consumed in high or extremely high baseline water stress areas,2021,99840.0,Anglo American
228,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water withdrawn in high or extremely high baseline water stress areas against total freshwater withdrawn,2021,83.0,Anglo American
229,Water Management,EM-MM-140a.1,"(1) Total fresh water withdrawn, (2) total fresh water consumed, percentage of each in regions with High or Extremely High Baseline Water Stress",%,Percentage of water consumed in high or extremely high baseline water stress areas against total freshwater consumed,2021,83.0,Anglo American
231,Waste Management,EM-MM-150a.4,Total weight of non-mineral waste generated,tonnes,Total weight of non-mineral waste generated,2021,69734.0,Anglo American
235,Waste Management,EM-MM-150a.8,Total weight of hazardous waste recycled,tonnes,Total weight of hazardous waste recycled,2021,23060.0,Anglo American
236,Waste Management,EM-MM-150a.9,Number of significant incidents associated with hazardous materials and waste management,Number,Number of significant incidents associated with hazardous materials and waste management,2021,0.0,Anglo American
237,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is predicted to occur,2021,83.0,Anglo American
238,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is actively mitigated,2021,83.0,Anglo American
239,Biodiversity Impacts,EM-MM-160a.2,"Percentage of mine sites where acid rock drainage is: (1) predicted to occur, (2) actively mitigated, and (3) under treatment or remediation",%,Percentage of total mine sites where acid rock drainage is under treatment or remediation,2021,83.0,Anglo American
241,Biodiversity Impacts,EM-MM-160a.3,Percentage of (1) proved and (2) probable reserves in or near sites with protected conservation status or endangered species habitat,%,Percentage of total area of probable reserves in or near sites with protected conservation status or endangered species habitat,2021,83.0,Anglo American
242,Human Rights,EM-MM-210a.1,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near areas of conflict,2021,83.0,Anglo American
244,Human Rights,EM-MM-210a.2,Percentage of (1) proved and (2) probable reserves in or near areas of conflict,%,Percentage of total area of proved reserves in or near indigenous land,2021,83.0,Anglo American
248,Labour Practices,EM-MM-310a.1,"Percentage of active workforce covered under collective bargaining agreements, broken down by U.S. and foreign employees",%,Percentage of active workforce employed under collective agreement,2021,71.0,Anglo American
251,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",units,Total number of MSHA incidents,2021,16.0,Anglo American
