,category,indicator,indicator_name,unit,sub_category,year,value,company name
202,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate (per million hours worked),Total near-miss frequency rate (NMFR),2020,5.1,South32
212,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Tonnes,Total gross global scope 1 emissions (CO2),2021,10300000,South32
215,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total NOx emissions,2021,"10,078",South32
216,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total SOx emissions,2021,"40,755",South32
218,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total mercury (Hg) emissions,2021,0.9,South32
221,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",Petajoules,Total energy consumed,2021,165,South32
222,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2021,45,South32
223,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2021,20,South32
230,Water Management,EM-MM-140a.2,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",Count,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",2021,1,South32
232,Waste Management,EM-MM-150a.5,Total weight of tailings produced,kilotonnes,Total weight of tailings produced,2021,"17,269",South32
246,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Count,Number of non-technical delays,2021,5,South32
247,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Days,Duration of non-technical delays,2021,1.3,South32
253,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2021,1,South32
255,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate (per million hours worked),Total near-miss frequency rate (NMFR),2021,4.9,South32
261,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Count,Total number of employees,2021,"9,074",South32
264,Revenue,Revenue,,USD,Revenue,2021,5476000000,South32
265,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",Tonnes,Total gross global scope 1 emissions (CO2),2022,9200000,South32
266,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",%,Total percentage of gross global scope 1 emissions under emissions-limiting regulations,2022,79,South32
268,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total NOx emissions,2022,"9,687",South32
269,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total SOx emissions,2022,"39,568",South32
271,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total mercury (Hg) emissions,2022,0.7,South32
274,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",Petajoules,Total energy consumed,2022,162,South32
275,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2022,45,South32
276,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2022,20,South32
283,Water Management,EM-MM-140a.2,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",Count,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",2022,0,South32
285,Waste Management,EM-MM-150a.5,Total weight of tailings produced,kilotonnes,Total weight of tailings produced,2022,"18,421",South32
299,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Count,Number of non-technical delays,2022,1,South32
300,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Days,Duration of non-technical delays,2022,0.3,South32
306,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2022,1,South32
308,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate (per million hours worked),Total near-miss frequency rate (NMFR),2022,4.8,South32
311,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,CuEq KiloTonnes,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2022,1375,South32
314,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Count,Total number of employees,2022,"9,096",South32
317,Revenue,Revenue,,USD,Revenue,2022,9269000000,South32
319,GHG emissions,EM-MM-110a.1,"Gross global Scope 1 emissions, percentage covered under emissions-limiting regulations",%,Total percentage of gross global scope 1 emissions under emissions-limiting regulations,2023,76,South32
321,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total NOx emissions,2023,"10,603",South32
322,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total SOx emissions,2023,"41,442",South32
324,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total mercury (Hg) emissions,2023,0.9,South32
327,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",Petajoules,Total energy consumed,2023,160,South32
328,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2023,46,South32
329,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2023,21,South32
336,Water Management,EM-MM-140a.2,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",Count,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",2023,0,South32
338,Waste Management,EM-MM-150a.5,Total weight of tailings produced,kilotonnes,Total weight of tailings produced,2023,"16,347",South32
352,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Count,Number of non-technical delays,2023,6,South32
353,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Days,Duration of non-technical delays,2023,2.3,South32
359,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2023,2,South32
361,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate (per million hours worked),Total near-miss frequency rate (NMFR),2023,6.2,South32
364,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,CuEq KiloTonnes,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2023,1461,South32
367,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Count,Total number of employees,2023,"9,616",South32
370,Revenue,Revenue,,USD,Revenue,2023,5646000000,South32
374,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total NOx emissions,2024,"9,645",South32
375,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total SOx emissions,2024,"35,951",South32
377,Air Quality,EM-MM-120a.1,"Air emissions of the following pollutants: (1) CO, (2) NOx (excluding N2O), (3) SOx, (4) particulate matter (PM10), (5) mercury (Hg), (6) lead (Pb), and (7) volatile organic compounds (VOCs)",Tonnes,Total mercury (Hg) emissions,2024,0.8,South32
380,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",Petajoules,Total energy consumed,2024,156,South32
381,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from grid electricity,2024,46,South32
382,Energy Management,EM-MM-130a.1,"(1) Total energy consumed, (2) percentage grid electricity, (3) percentage renewable",%,Percentage energy consumed from renewable electricity,2024,19,South32
389,Water Management,EM-MM-140a.2,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",Count,"Number of incidents of non-compliance associated with water quality permits, standards, and regulations",2024,0,South32
391,Waste Management,EM-MM-150a.5,Total weight of tailings produced,kilotonnes,Total weight of tailings produced,2024,"14,436",South32
405,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Count,Number of non-technical delays,2024,8,South32
406,Community Relations,EM-MM-210b.2,(1) Number and (2) duration of nontechnical delays,Days,Duration of non-technical delays,2024,3.3,South32
412,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Count,Number of Fatalities,2024,0,South32
414,Workforce Health and Safety,EM-MM-320a.1,"(1) MSHA all-incidence rate, (2) fatality rate, (3) near miss frequency rate (NMFR) and (4) average hours of health, safety, and emergency response training for (a) full-time employees and (b) contract employees",Rate (per million hours worked),Total near-miss frequency rate (NMFR),2024,5.8,South32
417,Business Ethics and Transparency,EM-MM-510a.2,Production in countries that have the 20 lowest rankings in Transparency International’s Corruption Perception Index,CuEq KiloTonnes,Production in countries with the 20 lowest rankings in Transparency International's Corruption Perception Index,2024,1118,South32
420,Employees,EM-MM-000.B,"Total number of employees, percentage contractors",Count,Total number of employees,2024,"9,906",South32
423,Revenue,Revenue,,USD,Revenue,2024,5479000000,South32
